generation;mean_p;mean_t;meanfrs;meanmrs;varp;vart;covpt;varfrs;varmrs;surviving_males;surviving_females;N;
44120;0.0199972;-0.139587;9.80739;10.0611;0.020027;0.00864501;0.000126754;1.889;101.177;2487;2495;5000;
44130;0.0280042;-0.14827;10;9.88105;0.0197521;0.00891467;0.000129063;0;100.858;2496;2492;5000;
44140;0.0290476;-0.147647;10;9.85133;0.0192025;0.00959039;0.000584619;0;106.707;2462;2518;5000;
44150;0.0194936;-0.136167;9.82869;9.82731;0.0195958;0.00953806;-4.35894e-05;1.6838;93.7453;2519;2467;5000;
44160;0.0308805;-0.145882;10;9.94099;0.0208561;0.0102748;-0.000429088;0;97.7542;2456;2527;5000;
44170;0.0368381;-0.140504;9.90334;9.70203;0.0203335;0.00970135;0.000658111;0.95723;101.5;2531;2459;5000;
44180;0.0401393;-0.143447;10;9.88497;0.0208031;0.00963634;-0.000190579;0;103.557;2496;2492;5000;
44190;0.0247248;-0.143317;9.76503;9.66653;0.0205679;0.00969152;-0.000138087;2.29445;101.576;2533;2452;5000;
44200;0.0279952;-0.145654;9.87372;10.0487;0.0216865;0.0104744;0.00071793;1.24688;102.187;2484;2502;5000;
44210;0.0291687;-0.147931;10;10.1512;0.0220938;0.0101273;9.88221e-05;0;101.449;2433;2551;5000;
44220;0.0301082;-0.149047;10;10.0598;0.0220613;0.00985738;0.000195632;0;104.661;2457;2523;5000;
44230;0.0365804;-0.151198;9.96397;9.94804;0.0208072;0.00996526;0.000454663;0.35899;97.1596;2491;2489;5000;
44240;0.0391245;-0.141293;10;9.74006;0.0211578;0.00996321;-0.000614315;0;97.4511;2515;2473;5000;
44250;0.0364006;-0.149032;9.66955;9.6786;0.0198752;0.0104286;0.000104269;3.19529;97.9846;2528;2458;5000;
44260;0.03821;-0.15797;10;9.9323;0.0216969;0.0113161;-0.000186246;0;101.509;2484;2494;5000;
44270;0.0427795;-0.168292;10;9.92457;0.0221314;0.0124233;-0.000493998;0;100.55;2482;2500;5000;
44280;0.0480392;-0.153134;9.83366;9.93535;0.0202013;0.0108744;0.000490733;1.6357;94.9453;2503;2483;5000;
44290;0.0442885;-0.161684;9.95251;10.1698;0.0204244;0.0116378;0.000311964;0.472616;100.578;2472;2515;5000;
44300;0.0460338;-0.160277;10;10.0196;0.0196382;0.01135;-0.000212378;0;104.827;2431;2553;5000;
44310;0.0621811;-0.160286;10;10.08;0.0203364;0.011789;0.000445783;0;103.475;2464;2519;5000;
44320;0.060663;-0.163597;9.85352;9.98383;0.0203026;0.0104515;0.000706155;1.44331;99.5147;2492;2489;5000;
44330;0.0522841;-0.165122;10;10.2759;0.0213586;0.0110433;4.20094e-05;0;106.241;2407;2570;5000;
44340;0.0431992;-0.170757;10;9.92045;0.0203769;0.0110521;7.74195e-05;0;103.574;2484;2494;5000;
44350;0.0466731;-0.171271;9.64954;9.46967;0.0183739;0.011199;0.000156116;3.38176;93.9735;2557;2423;5000;
44360;0.0380989;-0.164881;9.95995;9.93608;0.0187391;0.0106539;-0.000189698;0.398877;98.0383;2490;2487;5000;
44370;0.0527806;-0.157034;10;10.0909;0.0194485;0.0109507;-0.000420079;0;103.232;2432;2554;5000;
44380;0.0495617;-0.153747;10;9.81511;0.0206237;0.0105632;0.000451664;0;101.579;2489;2495;5000;
44390;0.0552805;-0.153252;10;9.92546;0.0197433;0.0106067;0.000455385;0;103.682;2450;2530;5000;
44400;0.0518795;-0.146351;10;9.88235;0.0196652;0.0102002;-0.000161082;0;103.908;2457;2520;5000;
44410;0.0493441;-0.141442;10;10.2857;0.0188119;0.00979228;0.000290953;0;101.609;2415;2556;5000;
44420;0.0520883;-0.142288;10;10.3868;0.0183607;0.00957636;0.000319487;0;103.311;2431;2551;5000;
44430;0.0503871;-0.139273;10;9.96844;0.0174123;0.00878905;0.000479049;0;101.774;2462;2527;5000;
44440;0.0561968;-0.147046;9.75313;9.96732;0.0179773;0.00919074;0.000302385;2.40771;99.7538;2497;2489;5000;
44450;0.0609017;-0.153401;9.68463;9.49499;0.016591;0.00918311;0.000342267;3.05423;93.8532;2558;2426;5000;
44460;0.0441567;-0.150445;9.77084;9.84204;0.0154154;0.00965121;0.000685689;2.23907;97.3019;2513;2473;5000;
44470;0.0482813;-0.151523;9.90491;10.0565;0.0145318;0.0101235;0.000235303;0.94183;100.32;2486;2500;5000;
44480;0.0476387;-0.154305;10;10.0519;0.0152672;0.0100353;-8.56995e-05;0;102.753;2466;2517;5000;
44490;0.0374462;-0.14773;9.65989;9.80753;0.0145438;0.0108852;0.000399982;3.28542;98.4478;2517;2471;5000;
44500;0.0452165;-0.149364;10;9.87194;0.0149251;0.0102209;0.000161558;0;112.634;2443;2544;5000;
44510;0.0458615;-0.145804;10;10.1278;0.0150692;0.00971152;0.000212492;0;104.019;2447;2535;5000;
44520;0.0595214;-0.147;10;10.0159;0.0152661;0.010225;0.000177594;0;106.29;2464;2516;5000;
44530;0.0463935;-0.149461;10;10.0677;0.0141101;0.0101394;5.80418e-05;0;106.166;2458;2529;5000;
44540;0.0473816;-0.16535;9.891;9.69084;0.0158214;0.0121049;0.000215322;1.07815;97.9623;2531;2450;5000;
44550;0.0411894;-0.175436;9.78765;9.96744;0.0156219;0.0118668;0.000364223;2.07838;99.1442;2488;2489;5000;
44560;0.0500457;-0.170945;10;10.0793;0.014983;0.0113734;0.000294762;0;104.393;2430;2543;5000;
44570;0.0568233;-0.162618;9.8254;9.93145;0.0153651;0.0102533;0.000514514;1.71555;97.455;2503;2476;5000;
44580;0.0651592;-0.147067;10;10.06;0.0149377;0.00986997;-0.000251612;0;99.6367;2464;2517;5000;
44590;0.075209;-0.146664;9.80586;9.86672;0.0168499;0.00878731;-5.20292e-05;1.90367;100.265;2506;2475;5000;
44600;0.0765516;-0.146074;9.86763;9.76067;0.0173294;0.00882342;-0.000587064;1.30618;97.4298;2522;2460;5000;
44610;0.079818;-0.140793;10;10.5589;0.0171112;0.00845901;0.000169482;0;105.398;2384;2607;5000;
44620;0.0785981;-0.14953;9.57878;9.79064;0.0173621;0.00942632;0.000211474;4.03474;96.2205;2520;2456;5000;
44630;0.0933356;-0.152967;9.70332;9.63592;0.0181661;0.00936064;-0.000207089;2.87875;95.4985;2536;2453;5000;
44640;0.0893576;-0.148886;9.47513;9.39109;0.0180034;0.00885006;-0.000179455;4.97324;95.7061;2561;2419;5000;
44650;0.0904205;-0.151573;10;10.008;0.0171277;0.00883151;0.000148005;0;105.158;2483;2503;5000;
44660;0.0858938;-0.154562;10;9.81496;0.0180738;0.00897995;9.93139e-05;0;104.415;2488;2493;5000;
44670;0.0825877;-0.147397;10;9.9128;0.0182708;0.00725313;0.000296688;0;96.4648;2482;2501;5000;
44680;0.0861262;-0.148528;10;9.92902;0.0178325;0.00691672;-1.14285e-05;0;101.257;2465;2518;5000;
44690;0.0841459;-0.143781;9.90161;10.1993;0.0183978;0.00737964;0.000161398;0.974185;103.376;2468;2516;5000;
44700;0.0743149;-0.148078;10;9.95614;0.0177961;0.00716959;8.5209e-05;0;96.3697;2494;2497;5000;
44710;0.0762221;-0.141535;10;9.85063;0.017173;0.00693183;-2.17511e-05;0;105.638;2484;2506;5000;
44720;0.0681298;-0.154001;10;10.3249;0.0160705;0.0075606;0.000195447;0;106.393;2436;2542;5000;
44730;0.0690619;-0.15296;9.7852;9.6782;0.0153046;0.00750035;-0.000162496;2.10183;96.5175;2529;2460;5000;
44740;0.0714305;-0.15209;10;9.8581;0.0150492;0.00771504;-0.000243685;0;97.2601;2481;2501;5000;
44750;0.0746777;-0.154381;9.69388;9.79608;0.0148149;0.00709562;0.000196693;2.96751;100.611;2518;2470;5000;
44760;0.0705516;-0.157363;10;10.0758;0.0140057;0.00710878;-0.000124577;0;101.271;2460;2526;5000;
44770;0.0648418;-0.158857;10;9.84579;0.0144737;0.00691715;0.000181095;0;104.484;2492;2490;5000;
44780;0.0619266;-0.151403;9.94076;10.1985;0.0153163;0.00621808;-3.05383e-05;0.588907;103.405;2468;2517;5000;
44790;0.0501031;-0.154786;10;9.55521;0.0135707;0.00752262;5.8654e-05;0;101.402;2533;2449;5000;
44800;0.0511769;-0.152809;9.88405;9.88395;0.0145218;0.0071173;-0.000263117;1.14609;94.7845;2506;2472;5000;
44810;0.0616473;-0.157617;10;9.83058;0.0160713;0.00779149;-0.000174801;0;98.277;2494;2495;5000;
44820;0.0596574;-0.154843;10;10.0987;0.0162527;0.00770413;-2.86282e-05;0;110.255;2422;2558;5000;
44830;0.0533605;-0.162583;10;10.1936;0.0160955;0.00808323;5.47851e-05;0;102.746;2461;2527;5000;
44840;0.0486049;-0.171721;10;10.1523;0.0156876;0.00975405;0.000249018;0;107.311;2444;2533;5000;
44850;0.0523831;-0.161725;9.92013;9.90385;0.0157924;0.00995611;-0.000428516;0.792342;97.7472;2504;2484;5000;
44860;0.0573772;-0.158879;9.5861;9.7376;0.0165934;0.0098215;0.000114018;3.96769;93.0021;2521;2455;5000;
44870;0.0629173;-0.156587;9.92526;10.236;0.0159966;0.0092959;-3.40632e-05;0.741856;102.711;2464;2523;5000;
44880;0.070586;-0.159998;10;10.2354;0.0175081;0.00921121;2.89491e-05;0;104.454;2419;2565;5000;
44890;0.0748873;-0.15518;9.93961;9.80525;0.0178493;0.00930515;-0.000368667;0.600218;98.412;2519;2469;5000;
44900;0.0742091;-0.145993;9.85253;9.85949;0.0177224;0.00966822;-0.000234235;1.45294;97.973;2511;2472;5000;
44910;0.0676903;-0.147703;10;10.0881;0.0194903;0.00969911;9.36336e-05;0;101.234;2463;2519;5000;
44920;0.0680844;-0.143035;9.55529;9.4632;0.0178647;0.00936026;0.00022228;4.2493;96.0112;2560;2428;5000;
44930;0.0711066;-0.141968;10;9.94469;0.0194582;0.00946983;-0.000388686;0;99.5623;2463;2517;5000;
44940;0.0684152;-0.128545;10;9.86497;0.0181978;0.0095483;-7.16659e-05;0;97.8372;2499;2484;5000;
44950;0.0617946;-0.132213;9.98394;9.90438;0.0157464;0.00862076;0.000240678;0.160385;96.7239;2496;2486;5000;
44960;0.0552126;-0.132926;9.72898;9.60257;0.0165841;0.00787144;0.000332163;2.63679;93.1781;2551;2441;5000;
44970;0.0601077;-0.14107;10;9.8099;0.0160939;0.0084966;0.000281322;0;102.617;2515;2477;5000;
44980;0.0613097;-0.140163;9.82491;9.83112;0.0178032;0.00809225;6.66678e-05;1.72024;95.6691;2517;2469;5000;
44990;0.0547781;-0.138687;10;10.3238;0.0185485;0.00797568;0.000101287;0;101.959;2433;2551;5000;
45000;0.0599435;-0.147527;10;9.74349;0.0177809;0.00753067;6.44366e-05;0;98.6319;2521;2469;5000;
45010;0.0650657;-0.151883;9.73767;9.92232;0.0178367;0.00726706;0.000395793;2.55452;99.3807;2497;2487;5000;
45020;0.0623793;-0.14569;9.79414;9.85853;0.0177294;0.00763615;-0.000284293;2.01621;97.3527;2510;2474;5000;
45030;0.0475928;-0.142849;10;10.0881;0.0174492;0.00660267;0.000310659;0;101.113;2470;2520;5000;
45040;0.0443181;-0.148389;10;9.87703;0.0173711;0.00734885;0.000100858;0;97.6049;2493;2490;5000;
45050;0.044119;-0.147131;10;10.2711;0.0173408;0.00704535;0.000346599;0;109.593;2375;2614;5000;
45060;0.0275231;-0.143845;9.93988;9.9002;0.0172281;0.00744984;0.000184542;0.597588;96.4771;2501;2480;5000;
45070;0.0181748;-0.146942;10;10.4448;0.0178317;0.00649035;0.000369067;0;109.628;2403;2583;5000;
45080;0.0177384;-0.143963;9.78061;9.68311;0.0178357;0.00645866;0.00025427;2.14573;99.5787;2529;2452;5000;
45090;0.0122284;-0.14563;10;9.88578;0.0168688;0.00593183;-7.44653e-05;0;99.7506;2472;2510;5000;
45100;0.0218366;-0.143386;9.81139;10.0244;0.0174822;0.00536948;1.95911e-05;1.85048;99.3069;2488;2497;5000;
45110;0.0130949;-0.141687;10;10.1612;0.0174639;0.00559404;-1.16739e-05;0;104.245;2461;2522;5000;
45120;0.0118121;-0.146771;9.79316;9.77876;0.0156662;0.00563178;-1.93293e-05;2.02563;96.2101;2522;2462;5000;
45130;0.0149496;-0.144927;9.7337;9.64976;0.0140299;0.00499763;-1.01639e-05;2.59204;97.1801;2540;2449;5000;
45140;0.027852;-0.143969;9.58267;9.38003;0.0133822;0.00563039;0.0001951;3.99913;93.2549;2570;2411;5000;
45150;0.02055;-0.146797;9.69212;9.44378;0.0130892;0.00539039;-0.0001505;2.98398;96.3293;2564;2424;5000;
45160;0.0178694;-0.15214;10;9.82899;0.0123647;0.00521063;0.00018332;0;105.528;2459;2529;5000;
45170;0.0142584;-0.154648;9.92076;10.0808;0.0118991;0.00494298;0.000164585;0.786114;97.2471;2483;2504;5000;
45180;0.0150503;-0.158228;9.65922;9.77115;0.012436;0.00566238;0.000204525;3.29163;99.0077;2523;2466;5000;
45190;0.0174064;-0.162096;10;10.0761;0.0134114;0.0054117;0.000270405;0;100.114;2468;2517;5000;
45200;0.0233039;-0.167808;10;9.88268;0.0134192;0.00537288;0.000284244;0;105.813;2454;2527;5000;
45210;0.0314784;-0.17267;10;9.87421;0.0136685;0.00576662;2.0521e-05;0;100.849;2471;2512;5000;
45220;0.0339324;-0.17132;10;10.4521;0.0142354;0.00636702;0.000582472;0;98.4921;2421;2566;5000;
45230;0.0466466;-0.173192;10;10.1315;0.0137167;0.00672189;0.000304283;0;100.939;2443;2542;5000;
45240;0.0498521;-0.170356;9.91228;9.9679;0.0139542;0.00665671;-0.000225668;0.869498;99.7582;2496;2486;5000;
45250;0.0439889;-0.163941;10;9.83471;0.0130004;0.0070829;-0.000248594;0;103.318;2483;2499;5000;
45260;0.0415645;-0.164183;10;10.2298;0.0145715;0.00662334;0.000118888;0;104.584;2445;2537;5000;
45270;0.0309234;-0.16554;9.75705;9.99183;0.0139449;0.0069315;-4.41253e-05;2.37044;97.8758;2498;2490;5000;
45280;0.0248027;-0.167329;9.91133;9.75784;0.0135805;0.00692326;-0.00034345;0.878876;91.0489;2521;2459;5000;
45290;0.0233624;-0.168217;9.732;9.532;0.0146028;0.00661676;-0.000129574;2.60818;93.821;2551;2433;5000;
45300;0.0274809;-0.168807;10;9.96825;0.0135134;0.00630522;0.00011108;0;106.428;2471;2512;5000;
45310;0.0237708;-0.174737;9.66913;9.93007;0.0122434;0.00655569;-6.37732e-05;3.19921;97.7738;2496;2484;5000;
45320;0.0284173;-0.171772;10;10.0917;0.0115283;0.00649646;3.48262e-05;0;104.379;2449;2530;5000;
45330;0.0206963;-0.179681;10;9.90079;0.0117065;0.00691562;-3.30069e-05;0;101.379;2489;2495;5000;
45340;0.0152567;-0.177735;10;10.1398;0.012729;0.00725764;-0.000130802;0;101.698;2446;2539;5000;
45350;0.00640109;-0.183157;10;9.95272;0.0121183;0.00692946;3.22389e-05;0;104.411;2453;2526;5000;
45360;0.00684347;-0.187771;10;10.0637;0.011331;0.00736151;0.000112208;0;98.9601;2456;2526;5000;
45370;0.0164905;-0.187923;9.93615;9.98396;0.0117028;0.00804747;1.44347e-05;0.634391;107.217;2487;2490;5000;
45380;0.0168795;-0.192675;9.66069;9.90969;0.0122607;0.00823912;0.000285203;3.278;106.724;2498;2477;5000;
45390;0.0243348;-0.190475;10;9.745;0.0124341;0.00788344;0.000128623;0;97.1888;2492;2484;5000;
45400;0.0270601;-0.195603;9.72058;9.83327;0.013156;0.00789816;-0.000205352;2.7161;104.608;2508;2470;5000;
45410;0.0379579;-0.194698;10;9.79858;0.0131934;0.00784318;-7.594e-05;0;97.8662;2490;2481;5000;
45420;0.0322913;-0.197497;9.87064;10.2327;0.0136542;0.00783586;0.000108223;1.27688;101.334;2463;2518;5000;
45430;0.0387;-0.198044;9.97202;9.98799;0.0125388;0.0077355;0.000347241;0.278993;94.9959;2483;2495;5000;
45440;0.0393337;-0.198838;10;10.2833;0.0137804;0.00705572;0.000175213;0;105.466;2398;2577;5000;
45450;0.0426511;-0.206491;9.36089;9.65647;0.0142062;0.00760167;0.000103615;5.98266;92.9695;2527;2446;5000;
45460;0.0434521;-0.201329;9.78346;9.93089;0.0134198;0.00715695;3.96022e-06;2.11847;101.906;2497;2485;5000;
45470;0.044076;-0.200028;9.99189;9.72376;0.0133316;0.00734778;-0.000250951;0.0810372;97.1613;2510;2464;5000;
45480;0.0252687;-0.197942;10;10.2869;0.0136421;0.00769688;0.000289933;0;103.635;2432;2546;5000;
45490;0.0228603;-0.193402;9.86367;9.75259;0.0129741;0.00741004;0.000146421;1.34469;94.9907;2516;2460;5000;
45500;0.036467;-0.199173;9.96421;10.0845;0.0125428;0.00795442;0.000146753;0.356572;98.8661;2469;2506;5000;
45510;0.0423027;-0.195918;9.6638;9.94676;0.0112431;0.00761764;0.000100887;3.24897;97.0897;2494;2472;5000;
45520;0.0400302;-0.201146;9.60232;9.98755;0.0124289;0.00762403;-3.25556e-05;3.81868;101.867;2486;2487;5000;
45530;0.04704;-0.203999;10;9.84652;0.011147;0.00754986;-0.000241016;0;99.9764;2479;2502;5000;
45540;0.0430123;-0.206621;9.87256;9.9317;0.0110123;0.0069276;6.95312e-05;1.25815;99.2722;2499;2479;5000;
45550;0.0410936;-0.216244;10;10.016;0.0121631;0.00834431;0.000229325;0;103.555;2463;2507;5000;
45560;0.0579768;-0.22192;9.86672;9.67116;0.0118414;0.00804874;-0.000184245;1.31503;95.3356;2527;2443;5000;
45570;0.0524989;-0.226475;9.97592;9.91228;0.0109214;0.00801408;-7.77764e-05;0.240191;102.464;2485;2486;5000;
45580;0.0569679;-0.222854;10;9.64467;0.010548;0.00763689;8.7412e-05;0;94.0947;2498;2470;5000;
45590;0.0558905;-0.217935;10;10.2036;0.0103246;0.00837584;-0.000178631;0;110.258;2415;2556;5000;
45600;0.0554179;-0.216813;9.87292;10.004;0.00998675;0.00833742;-0.000279475;1.2547;98.8316;2484;2486;5000;
45610;0.0508999;-0.207139;9.91749;10.2811;0.0112698;0.00867906;0.000378526;0.818339;102.528;2452;2524;5000;
45620;0.0564715;-0.212114;9.80276;9.95132;0.0126438;0.0093695;0.000143127;1.93348;100.687;2490;2485;5000;
45630;0.0603822;-0.209766;10;9.82276;0.0125028;0.00926711;-0.000434119;0;98.6295;2483;2494;5000;
45640;0.0589525;-0.206255;10;9.9451;0.0126243;0.00854456;0.000129602;0;100.389;2442;2536;5000;
45650;0.0631028;-0.205353;9.82122;9.87918;0.0129748;0.00938453;5.14032e-05;1.75588;97.2871;2501;2472;5000;
45660;0.0645241;-0.201848;10;9.85051;0.0127538;0.00833978;-0.000102749;0;102.023;2478;2504;5000;
45670;0.0647257;-0.2015;10;10.1276;0.0136878;0.00788855;0.000518797;0;106.762;2441;2540;5000;
45680;0.0654298;-0.197882;9.82449;9.81147;0.0136517;0.00844088;6.08571e-05;1.72428;98.5204;2513;2463;5000;
45690;0.0762715;-0.189467;9.91587;9.88419;0.0124686;0.00879316;-5.61719e-05;0.834268;98.7486;2504;2475;5000;
45700;0.0807796;-0.181876;10;10.044;0.0130231;0.00839073;0.000159834;0;100.078;2471;2510;5000;
45710;0.0847298;-0.180706;10;9.79826;0.0137973;0.00868926;9.32692e-05;0;98.8913;2504;2477;5000;
45720;0.0915947;-0.178186;9.84344;10.2045;0.0142305;0.00837194;0.000327176;1.54105;97.7087;2458;2515;5000;
45730;0.0910728;-0.173728;10;10.1193;0.0149194;0.00827437;0.000435083;0;104.956;2433;2545;5000;
45740;0.094792;-0.170564;9.82007;9.7599;0.0150387;0.00890294;-5.71439e-05;1.76691;92.2193;2524;2456;5000;
45750;0.0949701;-0.166034;9.65764;9.48151;0.0158295;0.00949997;-0.000284954;3.30636;96.6363;2563;2426;5000;
45760;0.0985214;-0.173336;9.91204;9.91997;0.0148878;0.00986041;0.000453056;0.87191;100.194;2496;2479;5000;
45770;0.0946459;-0.171467;10;9.95253;0.0147215;0.0102286;-0.000453399;0;98.6528;2457;2516;5000;
45780;0.078247;-0.17487;10;10.0479;0.0135264;0.00954457;-0.000269706;0;103.793;2456;2515;5000;
45790;0.084664;-0.178786;10;10.004;0.0155961;0.00913247;0.00029234;0;103.189;2465;2510;5000;
45800;0.0870799;-0.188457;9.98794;9.89252;0.0141875;0.00988425;0.000158867;0.120433;100.745;2492;2485;5000;
45810;0.0757241;-0.18619;10;10.1367;0.0138677;0.00985062;0.000310948;0;102.514;2449;2521;5000;
45820;0.081194;-0.178424;9.89723;10.1377;0.0130217;0.0103167;-9.11807e-05;1.01711;104.434;2467;2504;5000;
45830;0.0784329;-0.172585;9.7655;9.70612;0.0131708;0.00932781;0.000330188;2.29;95.445;2526;2457;5000;
45840;0.0758729;-0.167188;10;10.0757;0.0149979;0.0095766;-2.10494e-06;0;104.618;2452;2528;5000;
45850;0.0717596;-0.167252;10;9.60953;0.0155902;0.00891561;-0.000408456;0;97.6999;2516;2461;5000;
45860;0.0772682;-0.164513;9.98036;10.3545;0.0182799;0.00846389;-2.47759e-05;0.196001;102.197;2442;2541;5000;
45870;0.0694074;-0.171869;9.92877;10.1456;0.0185135;0.00774701;0.000300566;0.707233;108.187;2469;2509;5000;
45880;0.064016;-0.164119;9.77515;9.89858;0.0186011;0.00783171;-7.83532e-05;2.19796;99.584;2504;2478;5000;
45890;0.0638638;-0.170599;9.95656;10.2147;0.0170159;0.00848595;4.07342e-05;0.432552;105.586;2462;2521;5000;
45900;0.0744841;-0.166801;10;10.2182;0.017533;0.00822249;0.000205104;0;106.537;2406;2576;5000;
45910;0.077633;-0.167907;9.52325;9.54937;0.0186454;0.00905223;0.000183608;4.5402;91.3987;2550;2437;5000;
45920;0.0828954;-0.165058;10;10.1185;0.0176567;0.00782661;-0.000223141;0;99.986;2420;2562;5000;
45930;0.078155;-0.176081;10;9.93227;0.0179889;0.00904718;0.00037712;0;98.1229;2495;2493;5000;
45940;0.0665198;-0.173476;9.76285;9.81781;0.0183351;0.00937933;0.000381967;2.3153;101.546;2514;2470;5000;
45950;0.0629742;-0.168862;10;9.86957;0.0175208;0.00914384;0.000506864;0;100.26;2490;2497;5000;
45960;0.0665052;-0.171703;9.9114;9.7497;0.0180357;0.00929503;3.53035e-05;0.878175;101.288;2522;2461;5000;
45970;0.0660968;-0.170916;9.63035;9.83128;0.0178383;0.00960672;-0.000238094;3.55986;98.202;2505;2475;5000;
45980;0.0717946;-0.166684;10;9.74148;0.0181884;0.00970896;4.00573e-05;0;102.558;2492;2487;5000;
45990;0.0833449;-0.16421;10;9.94444;0.0180229;0.00975889;6.58179e-06;0;104.679;2478;2506;5000;
46000;0.0812927;-0.156007;9.89366;10.195;0.0172478;0.0090702;0.000315769;1.0521;102.197;2467;2512;5000;
46010;0.0764794;-0.153995;10;10.115;0.0176211;0.00833008;0.000167946;0;105.26;2433;2551;5000;
46020;0.0778968;-0.156871;10;9.64384;0.0180558;0.00836394;0.000277955;0;95.4896;2519;2464;5000;
46030;0.0773129;-0.143008;10;9.89311;0.0172304;0.00806521;0.000188616;0;104.383;2480;2499;5000;
46040;0.0673212;-0.146478;10;10.1207;0.0175169;0.00748762;-0.000213367;0;101.394;2473;2515;5000;
46050;0.0735292;-0.144186;10;9.96419;0.0182705;0.00789569;0.00034631;0;98.0091;2485;2504;5000;
46060;0.0798606;-0.14466;10;9.95691;0.020997;0.00820099;8.64833e-05;0;103.523;2444;2542;5000;
46070;0.0871824;-0.142136;10;10.0079;0.0233732;0.00789696;6.91001e-05;0;101.15;2461;2523;5000;
46080;0.094028;-0.14004;10;10.0431;0.0252355;0.00791777;-0.000435263;0;104.508;2423;2561;5000;
46090;0.0978441;-0.134289;10;10.0992;0.0263493;0.00705176;3.93784e-05;0;101.896;2445;2544;5000;
46100;0.104008;-0.135678;10;10.3267;0.0236006;0.00704409;-3.12107e-06;0;105.218;2424;2560;5000;
46110;0.0928951;-0.137857;10;9.83373;0.0246074;0.00712866;0.000150934;0;101.477;2500;2484;5000;
46120;0.0820956;-0.134001;9.69448;9.84879;0.0264103;0.00648378;-0.000223114;2.96188;98.6694;2512;2475;5000;
46130;0.0873158;-0.137966;9.60434;9.85549;0.0256026;0.00629483;0.000239696;3.80001;100.929;2507;2476;5000;
46140;0.0809591;-0.140011;10;9.85558;0.0241754;0.00705436;0.000179207;0;97.8324;2464;2525;5000;
46150;0.0741283;-0.133914;9.95253;10.178;0.0232704;0.00714423;-2.30629e-05;0.47243;106.117;2466;2516;5000;
46160;0.0716404;-0.126675;9.82339;10.0326;0.0226056;0.00705537;-1.20553e-05;1.7349;99.1017;2486;2503;5000;
46170;0.0676856;-0.128957;10;10.1889;0.0203995;0.00732722;0.00017827;0;102.577;2448;2535;5000;
46180;0.0709337;-0.134826;10;10.0396;0.0211777;0.00733723;0.000402711;0;104.907;2456;2536;5000;
46190;0.0831336;-0.130161;10;10.3061;0.0221685;0.00749072;0.000128969;0;105.343;2424;2559;5000;
46200;0.0672694;-0.132683;9.92073;10.0686;0.0233209;0.00804421;2.72907e-05;0.786423;96.2004;2484;2503;5000;
46210;0.0671909;-0.134939;9.98812;10.1981;0.0263215;0.00821638;-0.000116995;0.118624;102.184;2462;2523;5000;
46220;0.0694698;-0.138101;10;10.0437;0.0252371;0.00890928;0.00019814;0;105.401;2453;2528;5000;
46230;0.0617672;-0.137563;10;10.0479;0.0232402;0.00900936;-2.38647e-05;0;98.919;2470;2515;5000;
46240;0.0799497;-0.140627;10;10.4242;0.021391;0.00922616;7.0995e-05;0;102.244;2405;2580;5000;
46250;0.0735142;-0.142386;9.85051;9.54851;0.0220639;0.0103289;5.59939e-05;1.4726;95.5585;2548;2438;5000;
46260;0.0873615;-0.139928;9.72994;9.66559;0.0245106;0.00933928;0.000206699;2.62763;96.7858;2533;2450;5000;
